date,Region_Category,Visitors
2002-11-01,ADCHol,102.8549221
2002-11-01,ADCVis,76.517049
2002-11-01,ADCBus,34.10449
2002-11-01,ADCOth,4.9724984
2002-11-01,ADDHol,66.7231139
2002-11-01,ADDVis,89.8849582
2002-11-01,ADDBus,46.4488375
2002-11-01,ADDOth,6.876373
2002-11-01,AEAHol,81.4588887
2002-11-01,AEAVis,153.3753412
2002-11-01,AEABus,55.9123122
2002-11-01,AEAOth,11.8718087
2002-11-01,AEBHol,73.9094674
2002-11-01,AEBVis,70.6401871
2002-11-01,AEBBus,40.258835
2002-11-01,AEBOth,0.0
2002-11-01,AECHol,49.1100787
2002-11-01,AECVis,22.0982509
2002-11-01,AECBus,13.0715733
2002-11-01,AECOth,0.0
2002-11-01,AEDHol,80.256846
2002-11-01,AEDVis,48.3130476
2002-11-01,AEDBus,2.7277648
2002-11-01,AEDOth,0.0
2002-11-01,AFAHol,65.6849889
2002-11-01,AFAVis,123.9586437
2002-11-01,AFABus,98.6012642
2002-11-01,AFAOth,7.1915019
2002-11-01,BAAHol,391.7493763
2002-11-01,BAAVis,483.2473807
2002-11-01,BAABus,358.768865
2002-11-01,BAAOth,235.3525335
2002-11-01,BABHol,51.5802011
2002-11-01,BABVis,55.4321274
2002-11-01,BABBus,11.9815786
2002-11-01,BABOth,29.8349904
2002-11-01,BACHol,75.326381
2002-11-01,BACVis,74.3854732
2002-11-01,BACBus,17.9599862
2002-11-01,BACOth,265.4486522
2002-11-01,BBAHol,244.9715905
2002-11-01,BBAVis,91.4188499
2002-11-01,BBABus,70.584885
2002-11-01,BBAOth,27.3754652
2002-11-01,BCAHol,101.370661
2002-11-01,BCAVis,57.8364172
2002-11-01,BCABus,5.2866463
2002-11-01,BCAOth,0.0
2002-11-01,BCBHol,227.6301875
2002-11-01,BCBVis,66.9677964
2002-11-01,BCBBus,2.4862492
2002-11-01,BCBOth,0.0
2002-11-01,BCCHol,61.3263584
2002-11-01,BCCVis,6.2656552
2002-11-01,BCCBus,5.988163
2002-11-01,BCCOth,0.0
2002-11-01,BDAHol,98.9230922
2002-11-01,BDAVis,27.0238732
2002-11-01,BDABus,35.6505807
2002-11-01,BDAOth,0.0
2002-11-01,BDBHol,34.9335387
2002-11-01,BDBVis,12.3717845
2002-11-01,BDBBus,22.8438586
2002-11-01,BDBOth,0.0
2002-11-01,BDCHol,175.5536011
2002-11-01,BDCVis,14.7430477
2002-11-01,BDCBus,4.719409
2002-11-01,BDCOth,30.411952
2002-11-01,BDDHol,17.5574418
2002-11-01,BDDVis,30.4655573
2002-11-01,BDDBus,6.5101348
2002-11-01,BDDOth,0.0
2002-11-01,BDEHol,19.0178566
2002-11-01,BDEVis,4.2542001
2002-11-01,BDEBus,3.2550674
2002-11-01,BDEOth,0.0
2002-11-01,BDFHol,14.6478036
2002-11-01,BDFVis,0.0
2002-11-01,BDFBus,31.6308339
2002-11-01,BDFOth,0.0
2002-11-01,BEAHol,10.0423123
2002-11-01,BEAVis,7.3929839
2002-11-01,BEABus,9.9449968
2002-11-01,BEAOth,0.0
2002-11-01,BEBHol,183.6859957
2002-11-01,BEBVis,68.7201271
2002-11-01,BEBBus,10.5259257
2002-11-01,BEBOth,0.0
2002-11-01,BECHol,30.9079776
2002-11-01,BECVis,34.9122478
2002-11-01,BECBus,46.7039569
2002-11-01,BECOth,0.0
2002-11-01,BEDHol,32.9937391
2002-11-01,BEDVis,40.2021885
2002-11-01,BEDBus,13.3073709
2002-11-01,BEDOth,0.0
2002-11-01,BEEHol,7.300124
2002-11-01,BEEVis,17.1984576
2002-11-01,BEEBus,0.0
2002-11-01,BEEOth,0.0
2002-11-01,BEFHol,46.0277005
2002-11-01,BEFVis,0.0
2002-11-01,BEFBus,0.0
2002-11-01,BEFOth,0.0
2002-11-01,BEGHol,25.2194026
2002-11-01,BEGVis,40.7071376
2002-11-01,BEGBus,93.1477777
2002-11-01,BEGOth,0.0
2002-11-01,BEHHol,45.7134449
2002-11-01,BEHVis,16.4503878
2002-11-01,BEHBus,0.0
2002-11-01,BEHOth,0.0
2002-11-01,CAAHol,822.8922031
2002-11-01,CAAVis,173.5570977
2002-11-01,CAABus,43.1969633
2002-11-01,CAAOth,0.0
2002-11-01,CABHol,129.0107004
2002-11-01,CABVis,522.1960262
2002-11-01,CABBus,338.7694489
2002-11-01,CABOth,818.7404386
2002-11-01,CACHol,565.86579
2002-11-01,CACVis,70.0744193
2002-11-01,CACBus,77.1254155
2002-11-01,CACOth,36.3666051
2002-11-01,CBAHol,115.0277483
2002-11-01,CBAVis,31.9993405
2002-11-01,CBABus,11.5488694
2002-11-01,CBAOth,13.9159732
2002-11-01,CBBHol,75.361567
2002-11-01,CBBVis,28.1195769
2002-11-01,CBBBus,16.8097042
2002-11-01,CBBOth,0.0
2002-11-01,CBCHol,313.5609738
2002-11-01,CBCVis,32.6496761
2002-11-01,CBCBus,4.7140214
2002-11-01,CBCOth,0.0
2002-11-01,CBDHol,13.9585246
2002-11-01,CBDVis,5.7429708
2002-11-01,CBDBus,22.1280367
2002-11-01,CBDOth,6.0388253
2002-11-01,CCAHol,238.0762846
2002-11-01,CCAVis,18.2778627
2002-11-01,CCABus,0.0
2002-11-01,CCAOth,3.1426809
2002-11-01,CCBHol,68.3365173
2002-11-01,CCBVis,18.8560855
2002-11-01,CCBBus,73.5061809
2002-11-01,CCBOth,20.3391019
2002-11-01,CCCHol,188.0912895
2002-11-01,CCCVis,16.9271345
2002-11-01,CCCBus,55.1421026
2002-11-01,CCCOth,34.6101528
2002-11-01,CDAHol,28.0111904
2002-11-01,CDAVis,69.9342953
2002-11-01,CDABus,83.8104427
2002-11-01,CDAOth,6.0388253
2002-11-01,CDBHol,4.0691919
2002-11-01,CDBVis,5.8642062
2002-11-01,CDBBus,15.7134046
2002-11-01,CDBOth,3.1426809
2002-11-01,DAAHol,122.5287733
2002-11-01,DAAVis,130.4613472
2002-11-01,DAABus,137.3658309
2002-11-01,DAAOth,14.8116813
2002-11-01,DABHol,17.1215551
2002-11-01,DABVis,3.2307188
2002-11-01,DABBus,1.9485
2002-11-01,DABOth,0.0
2002-11-01,DACHol,12.0142809
2002-11-01,DACVis,19.6978349
2002-11-01,DACBus,0.0
2002-11-01,DACOth,0.0
2002-11-01,DBAHol,52.1388303
2002-11-01,DBAVis,26.050137
2002-11-01,DBABus,1.8307279
2002-11-01,DBAOth,0.0
2002-11-01,DBBHol,79.6471028
2002-11-01,DBBVis,29.4139525
2002-11-01,DBBBus,7.1381119
2002-11-01,DBBOth,1.7153276
2002-11-01,DBCHol,16.0389555
2002-11-01,DBCVis,0.0
2002-11-01,DBCBus,0.0
2002-11-01,DBCOth,0.0
2002-11-01,DCAHol,21.073313
2002-11-01,DCAVis,7.9629112
2002-11-01,DCABus,29.0410987
2002-11-01,DCAOth,0.0
2002-11-01,DCBHol,70.3485854
2002-11-01,DCBVis,9.834314
2002-11-01,DCBBus,12.037433
2002-11-01,DCBOth,1.299
2002-11-01,DCCHol,18.7709332
2002-11-01,DCCVis,1.3897664
2002-11-01,DCCBus,0.0
2002-11-01,DCCOth,0.0
2002-11-01,DCDHol,42.3452754
2002-11-01,DCDVis,36.5820148
2002-11-01,DCDBus,179.5679616
2002-11-01,DCDOth,0.0
2002-11-01,DDAHol,100.7922188
2002-11-01,DDAVis,88.6104631
2002-11-01,DDABus,7.2433046
2002-11-01,DDAOth,22.5150584
2002-11-01,DDBHol,65.2486232
2002-11-01,DDBVis,17.9311814
2002-11-01,DDBBus,34.5056437
2002-11-01,DDBOth,0.0
2002-11-01,EAAHol,201.6138238
2002-11-01,EAAVis,6.9027255
2002-11-01,EAABus,17.6585112
2002-11-01,EAAOth,0.0
2002-11-01,EABHol,198.1282933
2002-11-01,EABVis,308.6729691
2002-11-01,EABBus,180.2242002
2002-11-01,EABOth,33.2632257
2002-11-01,EACHol,232.6944082
2002-11-01,EACVis,105.9349475
2002-11-01,EACBus,45.8808997
2002-11-01,EACOth,50.5217627
2002-11-01,EBAHol,67.2408139
2002-11-01,EBAVis,2.4802691
2002-11-01,EBABus,62.2451421
2002-11-01,EBAOth,0.0
2002-11-01,ECAHol,109.5065965
2002-11-01,ECAVis,22.0376151
2002-11-01,ECABus,87.0447938
2002-11-01,ECAOth,12.1720434
2002-11-01,FAAHol,171.2830508
2002-11-01,FAAVis,37.0213104
2002-11-01,FAABus,35.5573763
2002-11-01,FAAOth,31.9653377
2002-11-01,FBAHol,59.4173597
2002-11-01,FBAVis,2.9668606
2002-11-01,FBABus,0.0
2002-11-01,FBAOth,0.0
2002-11-01,FBBHol,50.2773613
2002-11-01,FBBVis,20.9484406
2002-11-01,FBBBus,18.2519866
2002-11-01,FBBOth,4.1220708
2002-11-01,FCAHol,33.4240508
2002-11-01,FCAVis,17.5994185
2002-11-01,FCABus,35.4788645
2002-11-01,FCAOth,0.0
2002-11-01,FCBHol,26.9500281
2002-11-01,FCBVis,2.4096092
2002-11-01,FCBBus,0.0
2002-11-01,FCBOth,0.0
2002-11-01,GAAHol,141.694049
2002-11-01,GAAVis,21.2551925
2002-11-01,GAABus,46.7511308
2002-11-01,GAAOth,17.9766559
2002-11-01,GABHol,0.0
2002-11-01,GABVis,0.0
2002-11-01,GABBus,14.6299905
2002-11-01,GABOth,4.5113823
2002-11-01,GACHol,206.451161
2002-11-01,GACVis,0.0
2002-11-01,GACBus,45.7467459
2002-11-01,GACOth,0.0
2002-11-01,GBAHol,1.853022
2002-11-01,GBAVis,0.0
2002-11-01,GBABus,21.9022738
2002-11-01,GBAOth,0.0
2002-11-01,GBBHol,3.7714371
2002-11-01,GBBVis,0.0
2002-11-01,GBBBus,0.0
2002-11-01,GBBOth,0.0
2002-11-01,GBCHol,348.7500152
2002-11-01,GBCVis,0.0
2002-11-01,GBCBus,12.8535001
2002-11-01,GBCOth,0.0
2002-11-01,GBDHol,0.0
2002-11-01,GBDVis,0.0
2002-11-01,GBDBus,20.1937096
2002-11-01,GBDOth,0.0
2002-12-01,TotalAll,22554.1633432
2002-12-01,AAll,8203.3921395
2002-12-01,BAll,4791.866513
2002-12-01,CAll,5612.242790899998
2002-12-01,DAll,1384.5406052000003
2002-12-01,EAll,1566.2410534
2002-12-01,FAll,794.2932778999999
2002-12-01,GAll,201.5869633
2002-12-01,AAAll,2472.5262973999997
2002-12-01,ABAll,2240.9313309999993
2002-12-01,ACAll,1163.6472400999999
2002-12-01,ADAll,807.4603213999999
2002-12-01,AEAll,1073.9519234000002
2002-12-01,AFAll,444.87502620000004
2002-12-01,BAAll,2373.6244727
2002-12-01,BBAll,292.77127579999996
2002-12-01,BCAll,573.9309592000001
2002-12-01,BDAll,486.3156843
2002-12-01,BEAll,1065.224121
2002-12-01,CAAll,3642.0090164999997
2002-12-01,CBAll,637.0238086
2002-12-01,CCAll,621.0128131000001
2002-12-01,CDAll,712.1971527
2002-12-01,DAAll,801.6247943
2002-12-01,DBAll,261.9848604
2002-12-01,DCAll,139.1456682
2002-12-01,DDAll,181.78528230000003
2002-12-01,EAAll,1198.3378598
2002-12-01,EBAll,180.13557529999997
2002-12-01,ECAll,187.7676183
2002-12-01,FAAll,290.4637819
2002-12-01,FBAll,236.0158537
2002-12-01,FCAll,267.8136423
2002-12-01,GAAll,141.2816262
2002-12-01,GBAll,60.3053371
2002-12-01,AAAAll,1932.4292341999999
2002-12-01,AABAll,540.0970632
2002-12-01,ABAAll,645.9878774
2002-12-01,ABBAll,1594.9434536
2002-12-01,ACAAll,1163.6472400999999
2002-12-01,ADAAll,52.0681422
2002-12-01,ADBAll,203.8336146
2002-12-01,ADCAll,335.8366041
2002-12-01,ADDAll,215.7219605
2002-12-01,AEAAll,496.9839234
2002-12-01,AEBAll,329.1017461
2002-12-01,AECAll,156.7190757
2002-12-01,AEDAll,91.1471782
2002-12-01,AFAAll,444.87502620000004
2002-12-01,BAAAll,1906.4353466
2002-12-01,BABAll,299.00876259999995
2002-12-01,BACAll,168.1803635
2002-12-01,BBAAll,292.77127579999996
2002-12-01,BCAAll,112.757157
2002-12-01,BCBAll,309.4273912
2002-12-01,BCCAll,151.74641100000002
2002-12-01,BDAAll,133.8952644
2002-12-01,BDBAll,57.0328825
2002-12-01,BDCAll,161.1857238
2002-12-01,BDDAll,84.4913999
2002-12-01,BDEAll,43.751641500000005
2002-12-01,BDFAll,5.9587722
2002-12-01,BEAAll,66.6575758
2002-12-01,BEBAll,266.22004769999995
2002-12-01,BECAll,94.0625013
2002-12-01,BEDAll,191.85851869999996
2002-12-01,BEEAll,105.1486919
2002-12-01,BEFAll,70.2596092
2002-12-01,BEGAll,155.504581
2002-12-01,BEHAll,115.51259540000001
2002-12-01,CAAAll,1167.9616708
2002-12-01,CABAll,1429.6595963999998
2002-12-01,CACAll,1044.3877493
2002-12-01,CBAAll,169.81298360000002
2002-12-01,CBBAll,183.8233111
2002-12-01,CBCAll,184.5470896
2002-12-01,CBDAll,98.8404243
2002-12-01,CCAAll,53.623622499999996
2002-12-01,CCBAll,190.00565400000002
2002-12-01,CCCAll,377.38353660000007
2002-12-01,CDAAll,656.8558779
2002-12-01,CDBAll,55.3412748
2002-12-01,DAAAll,610.0211427
2002-12-01,DABAll,31.6039252
2002-12-01,DACAll,159.9997264
2002-12-01,DBAAll,82.21858569999999
2002-12-01,DBBAll,140.1818338
2002-12-01,DBCAll,39.584440900000004
2002-12-01,DCAAll,11.6097549
2002-12-01,DCBAll,29.4660846
2002-12-01,DCCAll,10.869691800000002
2002-12-01,DCDAll,87.20013689999999
2002-12-01,DDAAll,101.33134910000001
2002-12-01,DDBAll,80.45393320000001
2002-12-01,EAAAll,173.9540835
2002-12-01,EABAll,678.6828802000001
2002-12-01,EACAll,345.7008961
2002-12-01,EBAAll,180.13557529999997
2002-12-01,ECAAll,187.7676183
2002-12-01,FAAAll,290.4637819
2002-12-01,FBAAll,40.808730600000004
2002-12-01,FBBAll,195.20712310000002
2002-12-01,FCAAll,250.4676578
2002-12-01,FCBAll,17.3459845
2002-12-01,GAAAll,121.5687116
2002-12-01,GABAll,4.1345165999999995
2002-12-01,GACAll,15.578398
2002-12-01,GBAAll,7.646542800000001
2002-12-01,GBBAll,28.0897913
2002-12-01,GBCAll,24.569003000000002
2002-12-01,GBDAll,0.0
2002-12-01,TotalHol,8798.488516100002
2002-12-01,TotalVis,9641.600113999997
2002-12-01,TotalBus,3288.6246180999997
2002-12-01,TotalOth,825.450095
2002-12-01,AHol,3112.8175341
2002-12-01,AVis,3629.749716
2002-12-01,ABus,1238.8748917
2002-12-01,AOth,221.94999769999998
2002-12-01,BHol,1817.0475321999995
2002-12-01,BVis,2353.0350298999997
2002-12-01,BBus,494.3422683
2002-12-01,BOth,127.44168260000001
2002-12-01,CHol,2509.9757867
2002-12-01,CVis,1904.9496026999998
2002-12-01,CBus,979.9784945
2002-12-01,COth,217.338907
2002-12-01,DHol,406.80773309999995
2002-12-01,DVis,724.4301813000001
2002-12-01,DBus,159.26234110000001
2002-12-01,DOth,94.04034970000001
2002-12-01,EHol,600.4645108
2002-12-01,EVis,731.4525709
2002-12-01,EBus,100.23633320000002
2002-12-01,EOth,134.0876385
2002-12-01,FHol,301.95425670000003
2002-12-01,FVis,277.58308850000003
2002-12-01,FBus,185.7449132
2002-12-01,FOth,29.011019499999996
2002-12-01,GHol,49.42116250000001
2002-12-01,GVis,20.399924699999996
2002-12-01,GBus,130.1853761
2002-12-01,GOth,1.5805
2002-12-01,AAHol,683.6636375
2002-12-01,AAVis,1280.8241966
2002-12-01,AABus,411.05511210000003
2002-12-01,AAOth,96.9833512
2002-12-01,ABHol,1165.9162493
2002-12-01,ABVis,819.2897379999999
2002-12-01,ABBus,223.7429518
2002-12-01,ABOth,31.9823919
2002-12-01,ACHol,793.4379911
2002-12-01,ACVis,334.4420447
2002-12-01,ACBus,23.2449683
2002-12-01,ACOth,12.522236
2002-12-01,ADHol,225.633371
2002-12-01,ADVis,471.3388029
2002-12-01,ADBus,105.7536927
2002-12-01,ADOth,4.7344548
2002-12-01,AEHol,199.9249896
2002-12-01,AEVis,560.8981632
2002-12-01,AEBus,260.77610269999997
2002-12-01,AEOth,52.3526679
2002-12-01,AFHol,44.2412956
2002-12-01,AFVis,162.9567706
2002-12-01,AFBus,214.3020641
2002-12-01,AFOth,23.3748959
2002-12-01,BAHol,644.5644943
2002-12-01,BAVis,1337.1554554
2002-12-01,BABus,306.1478576
2002-12-01,BAOth,85.7566654
2002-12-01,BBHol,206.3280915
2002-12-01,BBVis,82.6183717
2002-12-01,BBBus,3.8248126
2002-12-01,BBOth,0.0
2002-12-01,BCHol,291.7650652
2002-12-01,BCVis,183.5128961
2002-12-01,BCBus,95.52243890000001
2002-12-01,BCOth,3.130559
2002-12-01,BDHol,279.3153091
2002-12-01,BDVis,188.0254501
2002-12-01,BDBus,17.7669756
2002-12-01,BDOth,1.2079495
2002-12-01,BEHol,395.0745721
2002-12-01,BEVis,561.7228566
2002-12-01,BEBus,71.0801836
2002-12-01,BEOth,37.3465087
2002-12-01,CAHol,1747.9873433
2002-12-01,CAVis,1176.81754
2002-12-01,CABus,519.7617609
2002-12-01,CAOth,197.4423723
2002-12-01,CBHol,180.7012166
2002-12-01,CBVis,355.69353010000003
2002-12-01,CBBus,94.1143845
2002-12-01,CBOth,6.5146774
2002-12-01,CCHol,211.2782504
2002-12-01,CCVis,223.27567349999998
2002-12-01,CCBus,180.68097160000002
2002-12-01,CCOth,5.7779176
2002-12-01,CDHol,370.0089764
2002-12-01,CDVis,149.1628591
2002-12-01,CDBus,185.42137749999998
2002-12-01,CDOth,7.6039397
2002-12-01,DAHol,117.0646319
2002-12-01,DAVis,525.22809
2002-12-01,DABus,70.77594230000001
2002-12-01,DAOth,88.5561301
2002-12-01,DBHol,120.68541370000001
2002-12-01,DBVis,91.25425129999999
2002-12-01,DBBus,44.560975799999994
2002-12-01,DBOth,5.4842196
2002-12-01,DCHol,68.8692547
2002-12-01,DCVis,59.6723243
2002-12-01,DCBus,10.6040892
2002-12-01,DCOth,0.0
2002-12-01,DDHol,100.18843280000002
2002-12-01,DDVis,48.2755157
2002-12-01,DDBus,33.3213338
2002-12-01,DDOth,0.0
2002-12-01,EAHol,485.8867318
2002-12-01,EAVis,552.0094011
2002-12-01,EABus,42.898669000000005
2002-12-01,EAOth,117.5430579
2002-12-01,EBHol,61.0360085
2002-12-01,EBVis,104.867387
2002-12-01,EBBus,1.4142938
2002-12-01,EBOth,12.817886
2002-12-01,ECHol,53.5417705
2002-12-01,ECVis,74.5757828
2002-12-01,ECBus,55.9233704
2002-12-01,ECOth,3.7266946
2002-12-01,FAHol,109.8244917
2002-12-01,FAVis,135.9439898
2002-12-01,FABus,26.5503579
2002-12-01,FAOth,18.1449425
2002-12-01,FBHol,112.2855166
2002-12-01,FBVis,97.0945106
2002-12-01,FBBus,19.1680447
2002-12-01,FBOth,7.467781799999999
2002-12-01,FCHol,79.84424840000001
2002-12-01,FCVis,44.5445881
2002-12-01,FCBus,140.0265106
2002-12-01,FCOth,3.3982952
2002-12-01,GAHol,20.8777946
2002-12-01,GAVis,19.840561299999997
2002-12-01,GABus,98.9827703
2002-12-01,GAOth,1.5805
2002-12-01,GBHol,28.5433679
2002-12-01,GBVis,0.5593634
2002-12-01,GBBus,31.2026058
2002-12-01,GBOth,0.0
2002-12-01,AAAHol,445.7893952
2002-12-01,AAAVis,983.5713122
2002-12-01,AAABus,406.0851756
2002-12-01,AAAOth,96.9833512
2002-12-01,AABHol,237.8742423
2002-12-01,AABVis,297.2528844
2002-12-01,AABBus,4.9699365
2002-12-01,AABOth,0.0
2002-12-01,ABAHol,246.6308126
2002-12-01,ABAVis,335.9531799
2002-12-01,ABABus,34.1047361
2002-12-01,ABAOth,29.2991488
2002-12-01,ABBHol,919.2854367
2002-12-01,ABBVis,483.3365581
2002-12-01,ABBBus,189.6382157
2002-12-01,ABBOth,2.6832431
2002-12-01,ACAHol,793.4379911
2002-12-01,ACAVis,334.4420447
2002-12-01,ACABus,23.2449683
2002-12-01,ACAOth,12.522236
2002-12-01,ADAHol,18.1419943
2002-12-01,ADAVis,33.9261479
2002-12-01,ADABus,0.0
2002-12-01,ADAOth,0.0
2002-12-01,ADBHol,27.0372003
2002-12-01,ADBVis,116.3382693
2002-12-01,ADBBus,60.458145
2002-12-01,ADBOth,0.0
2002-12-01,ADCHol,138.7029262
2002-12-01,ADCVis,164.3369685
2002-12-01,ADCBus,28.0622546
2002-12-01,ADCOth,4.7344548
2002-12-01,ADDHol,41.7512502
2002-12-01,ADDVis,156.7374172
2002-12-01,ADDBus,17.2332931
2002-12-01,ADDOth,0.0
2002-12-01,AEAHol,79.7757972
2002-12-01,AEAVis,234.8419304
2002-12-01,AEABus,167.4713196
2002-12-01,AEAOth,14.8948762
2002-12-01,AEBHol,76.5480052
2002-12-01,AEBVis,229.3756026
2002-12-01,AEBBus,23.1781383
2002-12-01,AEBOth,0.0
2002-12-01,AECHol,3.7277936
2002-12-01,AECVis,66.3520078
2002-12-01,AECBus,56.3500624
2002-12-01,AECOth,30.2892119
2002-12-01,AEDHol,39.8733936
2002-12-01,AEDVis,30.3286224
2002-12-01,AEDBus,13.7765824
2002-12-01,AEDOth,7.1685798
2002-12-01,AFAHol,44.2412956
2002-12-01,AFAVis,162.9567706
2002-12-01,AFABus,214.3020641
2002-12-01,AFAOth,23.3748959
2002-12-01,BAAHol,383.9884403
2002-12-01,BAAVis,1144.620328
2002-12-01,BAABus,292.0699129
2002-12-01,BAAOth,85.7566654
2002-12-01,BABHol,168.0477368
2002-12-01,BABVis,121.2974298
2002-12-01,BABBus,9.663596
2002-12-01,BABOth,0.0
2002-12-01,BACHol,92.5283172
2002-12-01,BACVis,71.2376976
2002-12-01,BACBus,4.4143487
2002-12-01,BACOth,0.0
2002-12-01,BBAHol,206.3280915
2002-12-01,BBAVis,82.6183717
2002-12-01,BBABus,3.8248126
2002-12-01,BBAOth,0.0
2002-12-01,BCAHol,77.6895317
2002-12-01,BCAVis,11.5105308
2002-12-01,BCABus,23.5570945
2002-12-01,BCAOth,0.0
2002-12-01,BCBHol,92.3059868
2002-12-01,BCBVis,160.9579761
2002-12-01,BCBBus,53.0328693
2002-12-01,BCBOth,3.130559
2002-12-01,BCCHol,121.7695467
2002-12-01,BCCVis,11.0443892
2002-12-01,BCCBus,18.9324751
2002-12-01,BCCOth,0.0
2002-12-01,BDAHol,81.2635434
2002-12-01,BDAVis,52.631721
2002-12-01,BDABus,0.0
2002-12-01,BDAOth,0.0
2002-12-01,BDBHol,8.5013622
2002-12-01,BDBVis,48.5315203
2002-12-01,BDBBus,0.0
2002-12-01,BDBOth,0.0
2002-12-01,BDCHol,112.4825678
2002-12-01,BDCVis,30.9361804
2002-12-01,BDCBus,17.7669756
2002-12-01,BDCOth,0.0
2002-12-01,BDDHol,55.6723622
2002-12-01,BDDVis,27.6110882
2002-12-01,BDDBus,0.0
2002-12-01,BDDOth,1.2079495
2002-12-01,BDEHol,21.3954735
2002-12-01,BDEVis,22.356168
2002-12-01,BDEBus,0.0
2002-12-01,BDEOth,0.0
2002-12-01,BDFHol,0.0
2002-12-01,BDFVis,5.9587722
2002-12-01,BDFBus,0.0
2002-12-01,BDFOth,0.0
2002-12-01,BEAHol,1.570473
2002-12-01,BEAVis,65.0871028
2002-12-01,BEABus,0.0
2002-12-01,BEAOth,0.0
2002-12-01,BEBHol,178.9135282
2002-12-01,BEBVis,85.6402435
2002-12-01,BEBBus,1.666276
2002-12-01,BEBOth,0.0
2002-12-01,BECHol,9.3160615
2002-12-01,BECVis,78.081336
2002-12-01,BECBus,6.6651038
2002-12-01,BECOth,0.0
2002-12-01,BEDHol,14.5393653
2002-12-01,BEDVis,158.5137878
2002-12-01,BEDBus,14.6899364
2002-12-01,BEDOth,4.1154292
2002-12-01,BEEHol,34.2920553
2002-12-01,BEEVis,70.8566366
2002-12-01,BEEBus,0.0
2002-12-01,BEEOth,0.0
2002-12-01,BEFHol,18.9023497
2002-12-01,BEFVis,23.0887461
2002-12-01,BEFBus,28.2685134
2002-12-01,BEFOth,0.0
2002-12-01,BEGHol,82.5227493
2002-12-01,BEGVis,72.9818317
2002-12-01,BEGBus,0.0
2002-12-01,BEGOth,0.0
2002-12-01,BEHHol,55.0179898
2002-12-01,BEHVis,7.4731721
2002-12-01,BEHBus,19.790354
2002-12-01,BEHOth,33.2310795
2002-12-01,CAAHol,799.9262928
2002-12-01,CAAVis,282.5032824
2002-12-01,CAABus,38.7604057
2002-12-01,CAAOth,46.7716899
2002-12-01,CABHol,374.4860552
2002-12-01,CABVis,554.1533007
2002-12-01,CABBus,472.7379089
2002-12-01,CABOth,28.2823316
2002-12-01,CACHol,573.5749953
2002-12-01,CACVis,340.1609569
2002-12-01,CACBus,8.2634463
2002-12-01,CACOth,122.3883508
2002-12-01,CBAHol,42.5135583
2002-12-01,CBAVis,76.1652542
2002-12-01,CBABus,44.6194937
2002-12-01,CBAOth,6.5146774
2002-12-01,CBBHol,48.1065921
2002-12-01,CBBVis,99.7178468
2002-12-01,CBBBus,35.9988722
2002-12-01,CBBOth,0.0
2002-12-01,CBCHol,75.394672
2002-12-01,CBCVis,109.1524176
2002-12-01,CBCBus,0.0
2002-12-01,CBCOth,0.0
2002-12-01,CBDHol,14.6863942
2002-12-01,CBDVis,70.6580115
2002-12-01,CBDBus,13.4960186
2002-12-01,CBDOth,0.0
2002-12-01,CCAHol,38.6950724
2002-12-01,CCAVis,8.2634463
2002-12-01,CCABus,6.6651038
2002-12-01,CCAOth,0.0
2002-12-01,CCBHol,82.1168429
2002-12-01,CCBVis,105.1343289
2002-12-01,CCBBus,2.7544822
2002-12-01,CCBOth,0.0
2002-12-01,CCCHol,90.4663351
2002-12-01,CCCVis,109.8778983
2002-12-01,CCCBus,171.2613856
2002-12-01,CCCOth,5.7779176
2002-12-01,CDAHol,355.4447341
2002-12-01,CDAVis,120.0149572
2002-12-01,CDABus,176.0297005
2002-12-01,CDAOth,5.3664861
2002-12-01,CDBHol,14.5642423
2002-12-01,CDBVis,29.1479019
2002-12-01,CDBBus,9.391677
2002-12-01,CDBOth,2.2374536
2002-12-01,DAAHol,100.1292373
2002-12-01,DAAVis,352.3074567
2002-12-01,DAABus,69.0283186
2002-12-01,DAAOth,88.5561301
2002-12-01,DABHol,7.721464
2002-12-01,DABVis,22.1348375
2002-12-01,DABBus,1.7476237
2002-12-01,DABOth,0.0
2002-12-01,DACHol,9.2139306
2002-12-01,DACVis,150.7857958
2002-12-01,DACBus,0.0
2002-12-01,DACOth,0.0
2002-12-01,DBAHol,15.3613815
2002-12-01,DBAVis,57.9635193
2002-12-01,DBABus,8.8936849
2002-12-01,DBAOth,0.0
2002-12-01,DBBHol,89.3112387
2002-12-01,DBBVis,33.290732
2002-12-01,DBBBus,12.0956435
2002-12-01,DBBOth,5.4842196
2002-12-01,DBCHol,16.0127935
2002-12-01,DBCVis,0.0
2002-12-01,DBCBus,23.5716474
2002-12-01,DBCOth,0.0
2002-12-01,DCAHol,0.0
2002-12-01,DCAVis,11.6097549
2002-12-01,DCABus,0.0
2002-12-01,DCAOth,0.0
2002-12-01,DCBHol,13.1341128
2002-12-01,DCBVis,14.5038986
2002-12-01,DCBBus,1.8280732
2002-12-01,DCBOth,0.0
2002-12-01,DCCHol,2.2293975
2002-12-01,DCCVis,8.6402943
2002-12-01,DCCBus,0.0
2002-12-01,DCCOth,0.0
2002-12-01,DCDHol,53.5057444
2002-12-01,DCDVis,24.9183765
2002-12-01,DCDBus,8.776016
2002-12-01,DCDOth,0.0
2002-12-01,DDAHol,33.066493
2002-12-01,DDAVis,44.8333969
2002-12-01,DDABus,23.4314592
2002-12-01,DDAOth,0.0
2002-12-01,DDBHol,67.1219398
