date,Region_Category,Forecast
2016-09-01,BACOth,12.346442267294982
2016-10-01,BACOth,16.926703526451888
2016-11-01,BACOth,26.29751539690492
2015-12-01,BACVis,131.0099101801204
2016-01-01,BACVis,198.17722564923807
2016-02-01,BACVis,108.04773759826604
2016-03-01,BACVis,113.44148962649234
2016-04-01,BACVis,124.8728541594353
2016-05-01,BACVis,94.99658557656618
2016-06-01,BACVis,101.80865390844306
2016-07-01,BACVis,105.59048093485285
2016-08-01,BACVis,104.38549200057368
2016-09-01,BACVis,106.94182918876797
2016-10-01,BACVis,109.46306069746883
2016-11-01,BACVis,120.90860249598614
2015-12-01,BAHol,727.3498088346713
2016-01-01,BAHol,2652.371095389648
2016-02-01,BAHol,775.3405476990622
2016-03-01,BAHol,848.0963115454686
2016-04-01,BAHol,921.7510030723798
2016-05-01,BAHol,645.5071632459185
2016-06-01,BAHol,721.3190105627264
2016-07-01,BAHol,803.1673589557174
2016-08-01,BAHol,641.6595649504528
2016-09-01,BAHol,660.8841661897945
2016-10-01,BAHol,825.2465221417492
2016-11-01,BAHol,891.2986670052192
2015-12-01,BAOth,155.48444590596904
2016-01-01,BAOth,177.47242928242935
2016-02-01,BAOth,194.576788560336
2016-03-01,BAOth,179.26961595956368
2016-04-01,BAOth,151.38311830383748
2016-05-01,BAOth,197.94187820212068
2016-06-01,BAOth,196.6925439249427
2016-07-01,BAOth,208.58811558395738
2016-08-01,BAOth,228.9140409729383
2016-09-01,BAOth,219.2024267042751
2016-10-01,BAOth,212.49267298255882
2016-11-01,BAOth,205.23816334590327
2015-12-01,BAVis,1192.1190452185904
2016-01-01,BAVis,1657.8917656330927
2016-02-01,BAVis,900.5940748566893
2016-03-01,BAVis,1047.740042877405
2016-04-01,BAVis,1106.273190428261
2016-05-01,BAVis,959.3656359740867
2016-06-01,BAVis,920.2598107155396
2016-07-01,BAVis,980.7106220947574
2016-08-01,BAVis,911.8776284662212
2016-09-01,BAVis,876.4415061952027
2016-10-01,BAVis,1027.7952641658605
2016-11-01,BAVis,1018.9231788599812
2015-12-01,BAll,4989.377489518302
2016-01-01,BAll,10786.359577948362
2016-02-01,BAll,4519.5287430864155
2016-03-01,BAll,5429.563328521411
2016-04-01,BAll,5904.44197912341
2016-05-01,BAll,4621.128576630507
2016-06-01,BAll,4359.001319016686
2016-07-01,BAll,4977.896964338151
2016-08-01,BAll,4366.501119574796
2016-09-01,BAll,4507.351435932947
2016-10-01,BAll,5221.559517922097
2016-11-01,BAll,5298.363954260767
2015-12-01,BBAAll,477.16825546687744
2016-01-01,BBAAll,1527.5900246661272
2016-02-01,BBAAll,510.4996155335321
2016-03-01,BBAAll,564.4356607740216
2016-04-01,BBAAll,574.020863511767
2016-05-01,BBAAll,376.1415257028899
2016-06-01,BBAAll,332.124467882621
2016-07-01,BBAAll,349.7246024242703
2016-08-01,BBAAll,285.0240734125074
2016-09-01,BBAAll,349.77274850900153
2016-10-01,BBAAll,430.8155318968118
2016-11-01,BBAAll,419.96378090555464
2015-12-01,BBABus,65.21127080313957
2016-01-01,BBABus,76.04705631271848
2016-02-01,BBABus,117.9192540122543
2016-03-01,BBABus,65.93971080856568
2016-04-01,BBABus,73.15667837886704
2016-05-01,BBABus,76.89212315541968
2016-06-01,BBABus,60.602143621970754
2016-07-01,BBABus,75.16675698654662
2016-08-01,BBABus,80.55594026926269
2016-09-01,BBABus,75.23617006094162
2016-10-01,BBABus,83.1836536947665
2016-11-01,BBABus,83.85562385129927
2015-12-01,BBAHol,292.42432042505754
2016-01-01,BBAHol,1215.3210703251198
2016-02-01,BBAHol,317.6729614140755
2016-03-01,BBAHol,387.5167391412667
2016-04-01,BBAHol,393.52869710475784
2016-05-01,BBAHol,207.20776662448716
2016-06-01,BBAHol,183.38984020312552
2016-07-01,BBAHol,184.47514342461633
2016-08-01,BBAHol,145.98904632761673
2016-09-01,BBAHol,189.24809592381075
2016-10-01,BBAHol,247.23229238730718
2016-11-01,BBAHol,250.9968971550211
2015-12-01,BBAOth,6.119646896558892
2016-01-01,BBAOth,11.15480337517879
2016-02-01,BBAOth,5.870836742436639
2016-03-01,BBAOth,12.272988859080218
2016-04-01,BBAOth,5.160921417987951
2016-05-01,BBAOth,7.480139210721713
2016-06-01,BBAOth,5.26128628107001
2016-07-01,BBAOth,6.844333230426786
2016-08-01,BBAOth,6.150897815406678
2016-09-01,BBAOth,11.671836985116684
2016-10-01,BBAOth,6.208188376971213
2016-11-01,BBAOth,13.167624708059268
2015-12-01,BBAVis,133.07361411142438
2016-01-01,BBAVis,239.0791687301874
2016-02-01,BBAVis,115.78443978758767
2016-03-01,BBAVis,118.36134094400809
2016-04-01,BBAVis,124.05408559943488
2016-05-01,BBAVis,108.52525124660059
2016-06-01,BBAVis,102.92260932123935
2016-07-01,BBAVis,102.39306083854669
2016-08-01,BBAVis,78.25048998491386
2016-09-01,BBAVis,95.95490867633244
2016-10-01,BBAVis,117.99490143502821
2016-11-01,BBAVis,101.17942783332956
2015-12-01,BBAll,477.16825546687744
2016-01-01,BBAll,1527.5900246661272
2016-02-01,BBAll,510.4996155335321
2016-03-01,BBAll,564.4356607740216
2016-04-01,BBAll,574.020863511767
2016-05-01,BBAll,376.1415257028899
2016-06-01,BBAll,332.124467882621
2016-07-01,BBAll,349.7246024242703
2016-08-01,BBAll,285.0240734125074
2016-09-01,BBAll,349.77274850900153
2016-10-01,BBAll,430.8155318968118
2016-11-01,BBAll,419.96378090555464
2015-12-01,BBBus,65.21127080313957
2016-01-01,BBBus,76.04705631271848
2016-02-01,BBBus,117.9192540122543
2016-03-01,BBBus,65.93971080856568
2016-04-01,BBBus,73.15667837886704
2016-05-01,BBBus,76.89212315541968
2016-06-01,BBBus,60.602143621970754
2016-07-01,BBBus,75.16675698654662
2016-08-01,BBBus,80.55594026926269
2016-09-01,BBBus,75.23617006094162
2016-10-01,BBBus,83.1836536947665
2016-11-01,BBBus,83.85562385129927
2015-12-01,BBHol,292.42432042505754
2016-01-01,BBHol,1215.3210703251198
2016-02-01,BBHol,317.6729614140755
2016-03-01,BBHol,387.5167391412667
2016-04-01,BBHol,393.52869710475784
2016-05-01,BBHol,207.20776662448716
2016-06-01,BBHol,183.38984020312552
2016-07-01,BBHol,184.47514342461633
2016-08-01,BBHol,145.98904632761673
2016-09-01,BBHol,189.24809592381075
2016-10-01,BBHol,247.23229238730718
2016-11-01,BBHol,250.9968971550211
2015-12-01,BBOth,6.119646896558892
2016-01-01,BBOth,11.15480337517879
2016-02-01,BBOth,5.870836742436639
2016-03-01,BBOth,12.272988859080218
2016-04-01,BBOth,5.160921417987951
2016-05-01,BBOth,7.480139210721713
2016-06-01,BBOth,5.26128628107001
2016-07-01,BBOth,6.844333230426786
2016-08-01,BBOth,6.150897815406678
2016-09-01,BBOth,11.671836985116684
2016-10-01,BBOth,6.208188376971213
2016-11-01,BBOth,13.167624708059268
2015-12-01,BBVis,133.07361411142438
2016-01-01,BBVis,239.0791687301874
2016-02-01,BBVis,115.78443978758767
2016-03-01,BBVis,118.36134094400809
2016-04-01,BBVis,124.05408559943488
2016-05-01,BBVis,108.52525124660059
2016-06-01,BBVis,102.92260932123935
2016-07-01,BBVis,102.39306083854669
2016-08-01,BBVis,78.25048998491386
2016-09-01,BBVis,95.95490867633244
2016-10-01,BBVis,117.99490143502821
2016-11-01,BBVis,101.17942783332956
2015-12-01,BBus,657.5461540359595
2016-01-01,BBus,618.5094931771757
2016-02-01,BBus,816.594651303231
2016-03-01,BBus,887.9846241107634
2016-04-01,BBus,721.8758555472482
2016-05-01,BBus,912.8785646011057
2016-06-01,BBus,753.1862350918565
2016-07-01,BBus,1033.6758605435773
2016-08-01,BBus,881.8017735015554
2016-09-01,BBus,869.9919475982168
2016-10-01,BBus,995.904031671174
2016-11-01,BBus,928.3352587671912
2015-12-01,BCAAll,114.35137706329496
2016-01-01,BCAAll,507.60380730598047
2016-02-01,BCAAll,149.6561385074955
2016-03-01,BCAAll,208.4640694795066
2016-04-01,BCAAll,219.07730349293345
2016-05-01,BCAAll,108.98416007581949
2016-06-01,BCAAll,101.55648993568002
2016-07-01,BCAAll,103.52959655391953
2016-08-01,BCAAll,90.49531589196182
2016-09-01,BCAAll,113.47082977051127
2016-10-01,BCAAll,134.33243631870067
2016-11-01,BCAAll,166.34260725796418
2015-12-01,BCABus,6.869975451013965
2016-01-01,BCABus,7.561385353145557
2016-02-01,BCABus,7.174036343145444
2016-03-01,BCABus,7.677187141795773
2016-04-01,BCABus,8.04886233831833
2016-05-01,BCABus,12.225104729356886
2016-06-01,BCABus,11.294427808616
2016-07-01,BCABus,11.834190851904765
2016-08-01,BCABus,7.154580228928049
2016-09-01,BCABus,8.568043232479052
2016-10-01,BCABus,10.494570286778401
2016-11-01,BCABus,9.083385194286189
2015-12-01,BCAHol,67.17864939456564
2016-01-01,BCAHol,418.08779143339154
2016-02-01,BCAHol,105.28437525707798
2016-03-01,BCAHol,150.64524794729343
2016-04-01,BCAHol,168.15290827271997
2016-05-01,BCAHol,77.5560749436788
2016-06-01,BCAHol,56.32521948033529
2016-07-01,BCAHol,56.117466959534866
2016-08-01,BCAHol,35.39953810781017
2016-09-01,BCAHol,62.4609843514025
2016-10-01,BCAHol,84.11603467833653
2016-11-01,BCAHol,116.45201662441492
2015-12-01,BCAOth,2.97382951085942
2016-01-01,BCAOth,2.35243399883283
2016-02-01,BCAOth,6.183757221490703
2016-03-01,BCAOth,7.437815599776786
2016-04-01,BCAOth,2.07236850953165
2016-05-01,BCAOth,2.2416384098377264
2016-06-01,BCAOth,3.0397778047449178
2016-07-01,BCAOth,2.766632076040567
2016-08-01,BCAOth,4.540418961281974
2016-09-01,BCAOth,12.584994732663425
2016-10-01,BCAOth,2.7367221768273247
2016-11-01,BCAOth,3.121565320690136
2015-12-01,BCAVis,34.782545040747216
2016-01-01,BCAVis,68.81096364744685
2016-02-01,BCAVis,26.962436665889644
2016-03-01,BCAVis,41.913599665035115
2016-04-01,BCAVis,37.0943431717612
2016-05-01,BCAVis,22.349242608665563
2016-06-01,BCAVis,28.013231513185683
2016-07-01,BCAVis,27.574784948461776
2016-08-01,BCAVis,37.92823075446246
2016-09-01,BCAVis,29.299023936507385
2016-10-01,BCAVis,36.63246592083103
2016-11-01,BCAVis,29.968026736389966
2015-12-01,BCAll,569.1779946466095
2016-01-01,BCAll,1785.2146805126754
2016-02-01,BCAll,553.53964394002
2016-03-01,BCAll,695.3283760272252
2016-04-01,BCAll,756.9833432061623
2016-05-01,BCAll,461.6530526675982
2016-06-01,BCAll,430.7699540706704
2016-07-01,BCAll,455.1490404816784
2016-08-01,BCAll,353.00362776652975
2016-09-01,BCAll,444.95528502559273
2016-10-01,BCAll,547.6495468348127
2016-11-01,BCAll,580.7879147292609
2015-12-01,BCBAll,283.6649728649489
2016-01-01,BCBAll,577.5658708536782
2016-02-01,BCBAll,240.99764783684427
2016-03-01,BCBAll,294.4927816246037
2016-04-01,BCBAll,333.3071902207701
2016-05-01,BCBAll,233.52740189025488
2016-06-01,BCBAll,226.88538420925363
2016-07-01,BCBAll,215.34170749511864
2016-08-01,BCBAll,189.89836857059066
2016-09-01,BCBAll,213.59829524798602
2016-10-01,BCBAll,254.1876930206206
2016-11-01,BCBAll,271.5273785859205
2015-12-01,BCBBus,30.539533202024984
2016-01-01,BCBBus,22.594679931954772
2016-02-01,BCBBus,25.936844151372508
2016-03-01,BCBBus,51.83801056403292
2016-04-01,BCBBus,24.962092918516674
2016-05-01,BCBBus,30.538853931378164
2016-06-01,BCBBus,28.056358924695108
2016-07-01,BCBBus,34.178085378590474
2016-08-01,BCBBus,28.56747645755554
2016-09-01,BCBBus,36.86896193917643
2016-10-01,BCBBus,32.223182309840745
2016-11-01,BCBBus,32.77177756102057
2015-12-01,BCBHol,131.73153388142512
2016-01-01,BCBHol,407.7063089681495
2016-02-01,BCBHol,130.24308663560674
2016-03-01,BCBHol,137.48203904624157
2016-04-01,BCBHol,202.23188834788792
2016-05-01,BCBHol,92.60618630233417
2016-06-01,BCBHol,97.70174077348892
2016-07-01,BCBHol,93.81853371101846
2016-08-01,BCBHol,90.22004151475437
2016-09-01,BCBHol,100.77350839292373
2016-10-01,BCBHol,114.13097699053168
2016-11-01,BCBHol,155.1234873253261
2015-12-01,BCBOth,6.196280544627157
2016-01-01,BCBOth,6.517777340807989
2016-02-01,BCBOth,1.1202356483101417
2016-03-01,BCBOth,12.299204325812758
2016-04-01,BCBOth,-0.33379934927613597
2016-05-01,BCBOth,7.283194968379256
2016-06-01,BCBOth,2.05203774472573
2016-07-01,BCBOth,3.6429401987872723
2016-08-01,BCBOth,0.41930374611989496
2016-09-01,BCBOth,8.42529393610439
2016-10-01,BCBOth,6.968035635893745
2016-11-01,BCBOth,1.2726862957202343
2015-12-01,BCBVis,99.09488258291438
2016-01-01,BCBVis,119.4904218376484
2016-02-01,BCBVis,64.78624173801724
2016-03-01,BCBVis,72.46118113949578
2016-04-01,BCBVis,84.58302901832559
2016-05-01,BCBVis,78.35039283788755
2016-06-01,BCBVis,79.65643605124696
2016-07-01,BCBVis,64.52922710797581
2016-08-01,BCBVis,49.027955946347056
2016-09-01,BCBVis,43.07458683799847
2016-10-01,BCBVis,75.62215676901138
2016-11-01,BCBVis,53.53355657440921
2015-12-01,BCBus,52.49826124858898
2016-01-01,BCBus,50.50264087883728
2016-02-01,BCBus,44.28623614647111
2016-03-01,BCBus,65.23472357401863
2016-04-01,BCBus,50.16475185698761
2016-05-01,BCBus,54.62921526525133
2016-06-01,BCBus,51.34690157069563
2016-07-01,BCBus,90.7765379713455
2016-08-01,BCBus,53.83514225227135
2016-09-01,BCBus,67.2010522600268
2016-10-01,BCBus,62.75912451151932
2016-11-01,BCBus,61.921940799818636
2015-12-01,BCCAll,160.6851987308946
2016-01-01,BCCAll,715.7008014786402
2016-02-01,BCCAll,197.80226735064852
2016-03-01,BCCAll,179.09187318425077
2016-04-01,BCCAll,240.62763531647104
2016-05-01,BCCAll,104.51165773734608
2016-06-01,BCCAll,124.73514292026958
2016-07-01,BCCAll,141.68227459421627
2016-08-01,BCCAll,99.83769251360458
2016-09-01,BCCAll,112.8903462655744
2016-10-01,BCCAll,163.13539169805986
2016-11-01,BCCAll,178.68667251728016
2015-12-01,BCCBus,14.338224548577877
2016-01-01,BCCBus,19.404153319848753
2016-02-01,BCCBus,12.084644853212563
2016-03-01,BCCBus,11.906356431638569
2016-04-01,BCCBus,17.993030274785962
2016-05-01,BCCBus,11.43652463828182
2016-06-01,BCCBus,15.284143703381227
2016-07-01,BCCBus,56.28280857234449
2016-08-01,BCCBus,14.610347059470545
2016-09-01,BCCBus,18.146619665081346
2016-10-01,BCCBus,17.412366217335784
2016-11-01,BCCBus,15.756448876331415
2015-12-01,BCCHol,126.20604124292825
2016-01-01,BCCHol,612.8911494000117
2016-02-01,BCCHol,143.97906528427603
2016-03-01,BCCHol,155.20531518676702
2016-04-01,BCCHol,173.54820265810068
2016-05-01,BCCHol,75.2852975664445
2016-06-01,BCCHol,88.42784891268732
2016-07-01,BCCHol,61.3048997810225
2016-08-01,BCCHol,62.11595125187742
2016-09-01,BCCHol,88.76256735636642
2016-10-01,BCCHol,130.35739840069766
2016-11-01,BCCHol,132.22425291152013
2015-12-01,BCCOth,3.5508279607231183
2016-01-01,BCCOth,2.79146432346971
2016-02-01,BCCOth,4.058522753767657
2016-03-01,BCCOth,5.331197581334184
2016-04-01,BCCOth,3.529692903313561
2016-05-01,BCCOth,4.087524620592062
2016-06-01,BCCOth,2.3914269451949424
2016-07-01,BCCOth,2.734482918037636
2016-08-01,BCCOth,1.7849929562359772
2016-09-01,BCCOth,1.3203010472396717
2016-10-01,BCCOth,5.368387298636025
2016-11-01,BCCOth,1.2582441848432708
2015-12-01,BCCVis,35.98120299814363
2016-01-01,BCCVis,73.35989305198858
2016-02-01,BCCVis,20.615231991629614
2016-03-01,BCCVis,22.089895525410764
2016-04-01,BCCVis,27.865061229166077
2016-05-01,BCCVis,25.215242171085414
2016-06-01,BCCVis,20.40116934626949
2016-07-01,BCCVis,30.229243093266707
2016-08-01,BCCVis,16.49957636587852
2016-09-01,BCCVis,19.75964334904806
2016-10-01,BCCVis,21.69112845046304
2016-11-01,BCCVis,27.49921385886443
2015-12-01,BCHol,336.55710709806056
2016-01-01,BCHol,1453.3545983115978
2016-02-01,BCHol,378.4788857652895
2016-03-01,BCHol,452.32777209943197
2016-04-01,BCHol,550.6943509991368
2016-05-01,BCHol,251.0233793837403
2016-06-01,BCHol,238.25687374988655
2016-07-01,BCHol,208.48391368621125
2016-08-01,BCHol,191.18461072642364
2016-09-01,BCHol,253.57452786546963
2016-10-01,BCHol,332.281201992892
2016-11-01,BCHol,406.690137311398
2015-12-01,BCOth,12.60343672056734
2016-01-01,BCOth,11.560232055421187
2016-02-01,BCOth,11.260428735529114
2016-03-01,BCOth,25.05051495291943
2016-04-01,BCOth,5.127927421813896
2016-05-01,BCOth,13.514309974420328
2016-06-01,BCOth,7.363293598295875
2016-07-01,BCOth,9.032158921169646
2016-08-01,BCOth,6.626673804617632
2016-09-01,BCOth,22.187223236885686
2016-10-01,BCOth,14.892241931433698
2016-11-01,BCOth,5.554862981904489
2015-12-01,BCVis,180.20269973117954
2016-01-01,BCVis,269.7084071648305
2016-02-01,BCVis,122.58869478389923
2016-03-01,BCVis,154.2944946387644
2016-04-01,BCVis,163.70300420235733
2016-05-01,BCVis,150.5535995402438
2016-06-01,BCVis,132.18992914303044
2016-07-01,BCVis,128.23280609738785
2016-08-01,BCVis,112.83893510106469
2016-09-01,BCVis,107.58435606292556
2016-10-01,BCVis,145.83054759631793
2016-11-01,BCVis,122.78571032283438
2015-12-01,BDAAll,147.6393127988279
2016-01-01,BDAAll,394.93058744435734
2016-02-01,BDAAll,139.20411383946475
2016-03-01,BDAAll,178.378093873105
2016-04-01,BDAAll,215.8459098205783
2016-05-01,BDAAll,128.7072167296646
2016-06-01,BDAAll,131.01998213546247
2016-07-01,BDAAll,137.38478080167363
2016-08-01,BDAAll,109.25091020200786
2016-09-01,BDAAll,166.90384555990204
2016-10-01,BDAAll,152.26974615335007
2016-11-01,BDAAll,159.66150345891845
2015-12-01,BDABus,3.506382411243571
2016-01-01,BDABus,11.394390127626172
2016-02-01,BDABus,5.185239897486409
2016-03-01,BDABus,10.129572990449818
2016-04-01,BDABus,3.6568481676530054
2016-05-01,BDABus,6.687494904674596
2016-06-01,BDABus,9.90513862435667
2016-07-01,BDABus,8.596096815951691
2016-08-01,BDABus,10.164725902547794
2016-09-01,BDABus,11.799594015177764
2016-10-01,BDABus,5.075715451126671
2016-11-01,BDABus,6.150067434657921
2015-12-01,BDAHol,77.89704078558631
2016-01-01,BDAHol,298.9217220704378
2016-02-01,BDAHol,99.77858880340798
2016-03-01,BDAHol,134.24841343798684
2016-04-01,BDAHol,174.4442969094263
2016-05-01,BDAHol,83.06430802130865
2016-06-01,BDAHol,79.19169603838239
2016-07-01,BDAHol,75.23328987338991
2016-08-01,BDAHol,67.44006017907725
2016-09-01,BDAHol,99.40723289915863
2016-10-01,BDAHol,95.2383676040787
2016-11-01,BDAHol,117.6469666274242
2015-12-01,BDAOth,8.31531913327527
2016-01-01,BDAOth,1.9235008260115756
2016-02-01,BDAOth,4.2180019856857935
2016-03-01,BDAOth,2.566587472602322
2016-04-01,BDAOth,1.7920683051796469
2016-05-01,BDAOth,4.004837247780622
2016-06-01,BDAOth,2.574872943357667
2016-07-01,BDAOth,2.0753143641599623
2016-08-01,BDAOth,1.932404785496456
2016-09-01,BDAOth,5.058942960403647
2016-10-01,BDAOth,3.4622788723605593
2016-11-01,BDAOth,2.8682521094594615
2015-12-01,BDAVis,64.76118308164031
2016-01-01,BDAVis,92.95991838729691
2016-02-01,BDAVis,35.60342798612378
2016-03-01,BDAVis,46.471015621510794
2016-04-01,BDAVis,51.917926042118644
2016-05-01,BDAVis,48.660415171237915
2016-06-01,BDAVis,53.083680355299165
2016-07-01,BDAVis,60.423511498756575
2016-08-01,BDAVis,39.31513405267736
2016-09-01,BDAVis,55.72856053400509
2016-10-01,BDAVis,56.82529356098924
2016-11-01,BDAVis,45.684561391523765
2015-12-01,BDAll,734.6515423132761
2016-01-01,BDAll,1530.5219948428398
2016-02-01,BDAll,605.5664616598248
2016-03-01,BDAll,793.3814920479609
2016-04-01,BDAll,994.7074229703259
2016-05-01,BDAll,758.6450321641703
2016-06-01,BDAll,669.8232068053356
2016-07-01,BDAll,917.7212519792912
2016-08-01,BDAll,795.957709677027
2016-09-01,BDAll,788.9038824945766
2016-10-01,BDAll,746.3278478149707
2016-11-01,BDAll,813.1282362260274
2015-12-01,BDBAll,136.5652878116904
2016-01-01,BDBAll,176.85818576211926
2016-02-01,BDBAll,93.53169108900971
2016-03-01,BDBAll,147.53061939436313
2016-04-01,BDBAll,159.20859528103392
2016-05-01,BDBAll,124.62745869047689
2016-06-01,BDBAll,119.37434175697094
2016-07-01,BDBAll,150.54424292976614
2016-08-01,BDBAll,102.0742632109247
2016-09-01,BDBAll,101.70684376126155
2016-10-01,BDBAll,121.19940960174351
2016-11-01,BDBAll,136.19254742388708
2015-12-01,BDBBus,36.09893762019184
2016-01-01,BDBBus,30.641618425216578
2016-02-01,BDBBus,26.718905808402937
2016-03-01,BDBBus,40.59199414520665
2016-04-01,BDBBus,40.17112887609017
2016-05-01,BDBBus,42.19238653197567
2016-06-01,BDBBus,31.434027697640328
2016-07-01,BDBBus,56.05567677093116
2016-08-01,BDBBus,31.0376880941608
2016-09-01,BDBBus,26.228192472517485
2016-10-01,BDBBus,31.761700657206124
2016-11-01,BDBBus,41.82679716574157
2015-12-01,BDBHol,21.875382174552307
2016-01-01,BDBHol,58.7841792415326
2016-02-01,BDBHol,20.12370227542784
2016-03-01,BDBHol,36.65513888074899
2016-04-01,BDBHol,50.208150841295414
2016-05-01,BDBHol,21.508753059440387
2016-06-01,BDBHol,26.52607143809806
2016-07-01,BDBHol,28.870221381850072
2016-08-01,BDBHol,20.55384611920345
2016-09-01,BDBHol,18.68307866818293
2016-10-01,BDBHol,25.550351389189107
2016-11-01,BDBHol,34.89498542225699
2015-12-01,BDBOth,6.403736354462384
2016-01-01,BDBOth,7.85760766145847
2016-02-01,BDBOth,4.7288129661136376
2016-03-01,BDBOth,7.3955578181353525
2016-04-01,BDBOth,3.5645981197467185
2016-05-01,BDBOth,11.485719731333521
2016-06-01,BDBOth,8.251665785780359
2016-07-01,BDBOth,9.03051949489082
2016-08-01,BDBOth,5.194352162840654
2016-09-01,BDBOth,4.280310391179436
2016-10-01,BDBOth,5.540217266865018
2016-11-01,BDBOth,6.352209653161797
2015-12-01,BDBVis,58.235283519237164
2016-01-01,BDBVis,71.57091108230244
2016-02-01,BDBVis,26.599745172126106
2016-03-01,BDBVis,46.33387127315063
2016-04-01,BDBVis,48.71906331071964
2016-05-01,BDBVis,34.83230007117177
2016-06-01,BDBVis,36.2087832335218
2016-07-01,BDBVis,36.869920367565854
2016-08-01,BDBVis,28.003135452574583
2016-09-01,BDBVis,37.44049452924688
2016-10-01,BDBVis,39.25677727559518
2016-11-01,BDBVis,33.44367744286736
2015-12-01,BDBus,86.70169266630417
2016-01-01,BDBus,85.56235843238616
2016-02-01,BDBus,81.75146700979049
2016-03-01,BDBus,92.55444929002638
2016-04-01,BDBus,84.75543110239467
2016-05-01,BDBus,112.7228307056548
2016-06-01,BDBus,76.75212463683462
2016-07-01,BDBus,120.89958455344711
2016-08-01,BDBus,88.84413478808486
2016-09-01,BDBus,83.89054309285521
2016-10-01,BDBus,104.88433573749002
2016-11-01,BDBus,109.50612563133765
2015-12-01,BDCAll,244.9191651408583
2016-01-01,BDCAll,595.6570453444016
2016-02-01,BDCAll,168.77498448496513
2016-03-01,BDCAll,263.9095599521357
2016-04-01,BDCAll,390.9878424680162
2016-05-01,BDCAll,298.0463321271995
2016-06-01,BDCAll,253.48125369412608
2016-07-01,BDCAll,432.3616604871976
2016-08-01,BDCAll,424.5134573701287
2016-09-01,BDCAll,344.76762122728996
2016-10-01,BDCAll,268.41758881347675
2016-11-01,BDCAll,296.2166058047555
2015-12-01,BDCBus,20.895112002347663
2016-01-01,BDCBus,15.859541273177527
2016-02-01,BDCBus,11.860486139610448
2016-03-01,BDCBus,19.26276179956003
2016-04-01,BDCBus,18.153811288077254
2016-05-01,BDCBus,27.306612122090254
2016-06-01,BDCBus,16.68007079193999
2016-07-01,BDCBus,27.61146983981475
2016-08-01,BDCBus,25.242216098486608
2016-09-01,BDCBus,23.776874332383617
2016-10-01,BDCBus,47.10300755762209
2016-11-01,BDCBus,30.197488890346243
2015-12-01,BDCHol,115.15108775764901
2016-01-01,BDCHol,420.06751606758905
2016-02-01,BDCHol,78.25533312068914
2016-03-01,BDCHol,144.36112936358134
2016-04-01,BDCHol,265.0130900825886
2016-05-01,BDCHol,161.26782705688728
2016-06-01,BDCHol,144.44530162320814
2016-07-01,BDCHol,310.8900468497667
2016-08-01,BDCHol,306.99935763061393
2016-09-01,BDCHol,215.69439621899215
2016-10-01,BDCHol,124.05134095326054
2016-11-01,BDCHol,174.91463914425108
2015-12-01,BDCOth,2.100391333806636
2016-01-01,BDCOth,7.4256329065241236
2016-02-01,BDCOth,1.538972103139078
2016-03-01,BDCOth,4.7718462600120874
2016-04-01,BDCOth,1.077151667244184
2016-05-01,BDCOth,21.21985503257888
2016-06-01,BDCOth,-0.13128146050867961
2016-07-01,BDCOth,6.496553063457812
2016-08-01,BDCOth,9.806032816946324
2016-09-01,BDCOth,8.74620694912495
2016-10-01,BDCOth,3.256440570338005
2016-11-01,BDCOth,6.505192861663916
2015-12-01,BDCVis,85.97568827104199
2016-01-01,BDCVis,134.04442186759212
2016-02-01,BDCVis,55.89880597068626
2016-03-01,BDCVis,70.83032098757732
2016-04-01,BDCVis,84.01493660489047
2016-05-01,BDCVis,63.821385261147945
2016-06-01,BDCVis,66.06940896597457
2016-07-01,BDCVis,64.3266585926792
2016-08-01,BDCVis,59.50868185961743
2016-09-01,BDCVis,71.10643957014034
2016-10-01,BDCVis,67.97815664686479
2016-11-01,BDCVis,60.05577946960805
2015-12-01,BDDAll,119.67825852723286
2016-01-01,BDDAll,150.17789240415794
2016-02-01,BDDAll,117.45780354915567
2016-03-01,BDDAll,103.59148408513772
2016-04-01,BDDAll,113.37893764686011
2016-05-01,BDDAll,123.20180855239501
2016-06-01,BDDAll,96.78978900327746
2016-07-01,BDDAll,99.27261263421087
2016-08-01,BDDAll,90.10209467518541
2016-09-01,BDDAll,97.12767148447317
2016-10-01,BDDAll,110.13296923550317
2016-11-01,BDDAll,97.84655685886818
2015-12-01,BDDBus,15.04788795598143
2016-01-01,BDDBus,11.424474531152347
2016-02-01,BDDBus,16.26164967877895
2016-03-01,BDDBus,7.864989732928022
2016-04-01,BDDBus,11.832395573748723
2016-05-01,BDDBus,19.161687852065256
2016-06-01,BDDBus,7.419057751801941
2016-07-01,BDDBus,7.778334114645866
2016-08-01,BDDBus,11.740427087897348
2016-09-01,BDDBus,8.86821360609621
2016-10-01,BDDBus,8.025889396387498
2016-11-01,BDDBus,11.76494917426289
2015-12-01,BDDHol,21.003014721974886
2016-01-01,BDDHol,41.605266636521
2016-02-01,BDDHol,26.69769067905708
2016-03-01,BDDHol,32.006457488906996
2016-04-01,BDDHol,31.806543420183015
2016-05-01,BDDHol,23.8852195499233
2016-06-01,BDDHol,26.186034507006287
2016-07-01,BDDHol,27.372179822114802
2016-08-01,BDDHol,22.30917647901092
2016-09-01,BDDHol,25.050987176517925
2016-10-01,BDDHol,38.936737355016035
2016-11-01,BDDHol,28.981632204086665
2015-12-01,BDDOth,6.626499354106451
2016-01-01,BDDOth,5.109891110709267
2016-02-01,BDDOth,3.5619841247275863
